fpr,tpr
0.0001440037760990177,0.0029528411931344775
0.00014444823219808876,0.0029595067488751873
0.00014444823219808876,0.002966172304615897
0.00014533714439623083,0.002966172304615897
0.00014578160049530189,0.0029728378603566074
0.00014578160049530189,0.002992834527578737
0.0001462260565943729,0.002999500083319447
0.0001462260565943729,0.0030061656390601567
0.00014667051269344396,0.0030194967505415764
0.00014667051269344396,0.003032827862022996
0.00014711496879251502,0.003059490084985836
0.00014711496879251502,0.0030728211964672555
0.00014711496879251502,0.003092817863689385
0.00014844833708972812,0.003099483419430095
0.00014889279318879917,0.003099483419430095
0.00014933724928787022,0.0031128145309115146
0.00014933724928787022,0.0031261456423929343
0.00014978170538694125,0.0031261456423929343
0.00014978170538694125,0.0031394767538743544
0.00015067061758508335,0.003166138976837194
0.00015067061758508335,0.0031728045325779036
0.00015111507368415438,0.0031794700883186135
0.00015111507368415438,0.0031861356440593233
0.00015200398588229646,0.003199466755540743
0.0001524484419813675,0.003199466755540743
0.00015333735417950959,0.003219463422762873
0.00015333735417950959,0.003226128978503583
0.00015378181027858064,0.003226128978503583
0.0001542262663776517,0.0032394600899850025
0.00015511517857579377,0.0032461256457257124
0.00015511517857579377,0.003259456757207132
0.00015555963467486482,0.003266122312947842
0.00015555963467486482,0.0032794534244292616
0.00015555963467486482,0.003286118980169972
0.0001564485468730069,0.003286118980169972
0.00015689300297207792,0.0032994500916513915
0.00015689300297207792,0.0033061156473921014
0.00015778191517022003,0.0033061156473921014
0.00015911528346743316,0.0033127812031328112
0.00015911528346743316,0.003319446758873521
0.00016000419566557524,0.003319446758873521
0.00016000419566557524,0.003326112314614231
0.0001608931078637173,0.0033327778703549408
0.0001617820200618594,0.0033327778703549408
0.00016311538835907252,0.0033394434260956506
0.00016355984445814357,0.00337943676053991
0.0001640043005572146,0.00337943676053991
0.00016533766885442773,0.0034060989835027495
0.00016533766885442773,0.003426095650724879
0.00016578212495349878,0.003432761206465589
0.00016578212495349878,0.003439426762206299
0.00016667103715164086,0.003439426762206299
0.00016667103715164086,0.003452757873687719
0.0001671154932507119,0.003452757873687719
0.00016755994934978296,0.0034727545409098484
0.000168004405448854,0.0034727545409098484
0.000168004405448854,0.003479420096650558
0.00016844886154792504,0.003479420096650558
0.00016844886154792504,0.0034994167638726877
0.00016889331764699607,0.0034994167638726877
0.00016889331764699607,0.0035127478753541074
0.00016933777374606712,0.0035127478753541074
0.00016933777374606712,0.0035327445425762374
0.00016978222984513817,0.003546075654057657
0.00017067114204328025,0.0035594067655390768
0.00017067114204328025,0.003586068988501916
0.0001711155981423513,0.003586068988501916
0.0001711155981423513,0.0035927345442426264
0.0001711155981423513,0.003606065655724046
0.00017289342253863545,0.003619396767205466
0.00017289342253863545,0.0036260623229461757
0.00017378233473677753,0.0036260623229461757
0.00017467124693491964,0.0036260623229461757
0.00017467124693491964,0.0036327278786868855
0.00017467124693491964,0.003646058990168305
0.00017556015913306171,0.003659390101649725
0.00017600461523213277,0.003659390101649725
0.0001764490713312038,0.0036860523246125647
0.0001764490713312038,0.0036927178803532745
0.00017778243962841692,0.0036993834360939844
0.00017778243962841692,0.003719380103316114
0.000178671351826559,0.0037393767705382434
0.00017911580792563005,0.0037527078820196636
0.0001795602640247011,0.0037993667722046325
0.00018000472012377213,0.0037993667722046325
0.0001808936323219142,0.0037993667722046325
0.0001808936323219142,0.0038060323279453423
0.0001808936323219142,0.0038260289951674723
0.0001817825445200563,0.0038526912181303117
0.00018311591281726944,0.003886018996833861
0.00018400482501541152,0.003886018996833861
0.00018400482501541152,0.003899350108315281
0.00018444928111448254,0.003899350108315281
0.00018578264941169567,0.003906015664055991
0.00018622710551076673,0.003906015664055991
0.00018622710551076673,0.00391934677553741
0.00018622710551076673,0.00392601233127812
0.0001871160177089088,0.00393267788701883
0.00018756047380797986,0.00393267788701883
0.00018756047380797986,0.0039393434427595405
0.0001880049299070509,0.00395267455424096
0.00018844938600612193,0.00395267455424096
0.000189338298204264,0.00395934010998167
0.00018978275430333506,0.00395934010998167
0.00018978275430333506,0.003986002332944509
0.00019067166650147714,0.003986002332944509
0.00019200503479869027,0.004012664555907349
0.00019289394699683235,0.004012664555907349
0.00019289394699683235,0.0040259956673887685
0.00019289394699683235,0.004032661223129478
0.0001933384030959034,0.004085985669055157
0.00019378285919497445,0.004085985669055157
0.00019467177139311653,0.004099316780536578
0.00019511622749218758,0.004099316780536578
0.0001955606835912586,0.0041059823362772875
0.0001955606835912586,0.004112647892017997
0.0001964495957894007,0.004132644559240127
0.0001964495957894007,0.0041459756707215465
0.0001964495957894007,0.004159306782202966
0.00019689405188847174,0.004159306782202966
0.00019778296408661382,0.004199300116647225
0.00019822742018568487,0.004199300116647225
0.00019822742018568487,0.004219296783869355
0.00019822742018568487,0.0042326278953507745
0.00019867187628475592,0.004245959006832194
0.000199560788482898,0.004245959006832194
0.000199560788482898,0.004252624562572905
0.00020089415678011113,0.004252624562572905
0.00020133861287918215,0.004259290118313615
0.00020133861287918215,0.0042726212297950344
0.00020133861287918215,0.004299283452757874
0.0002017830689782532,0.004319280119980003
0.0002017830689782532,0.004345942342942843
0.00020222752507732426,0.004345942342942843
0.00020311643727546634,0.004359273454424262
0.00020400534947360841,0.004359273454424262
0.00020444980557267947,0.004365939010164972
0.0002048942616717505,0.004379270121646392
0.0002048942616717505,0.004385935677387102
0.00020533871777082154,0.004385935677387102
0.00020667208606803467,0.0043992667888685215
0.00020756099826617675,0.0043992667888685215
0.00020889436656338988,0.004412597900349942
0.000210227734860603,0.004419263456090652
0.000210227734860603,0.004425929011831362
0.00021067219095967406,0.004445925679053491
0.0002133389275541003,0.004445925679053491
0.0002133389275541003,0.004452591234794201
0.0002142278397522424,0.004452591234794201
0.00021467229585131343,0.004459256790534911
0.00021511675195038448,0.004472587902016331
0.00021511675195038448,0.0044792534577570405
0.00021600566414852656,0.00449258456923846
0.0002164501202475976,0.00449258456923846
0.0002164501202475976,0.00450591568071988
0.0002164501202475976,0.004545909015164139
0.00021733903244573969,0.004552574570904849
0.00021778348854481074,0.004572571238126979
0.00021911685684202387,0.004572571238126979
0.00021911685684202387,0.004579236793867689
0.00022000576904016595,0.004585902349608399
0.000220450225139237,0.0045992334610898186
0.00022089468123830802,0.0045992334610898186
0.00022133913733737908,0.004605899016830528
0.00022311696173366323,0.004619230128311948
0.00022356141783273428,0.004632561239793368
0.00022356141783273428,0.004659223462756207
0.00022400587393180534,0.004672554574237627
0.00022400587393180534,0.004679220129978337
0.00022445033003087636,0.004679220129978337
0.00022445033003087636,0.004692551241459756
0.00022533924222901844,0.004705882352941176
0.0002257836983280895,0.004705882352941176
0.00022667261052623157,0.004705882352941176
0.00022756152272437367,0.004712547908681887
0.00022756152272437367,0.004719213464422597
0.0002280059788234447,0.004719213464422597
0.0002280059788234447,0.0047258790201633065
0.00022889489102158678,0.0047258790201633065
0.00022933934712065783,0.004739210131644726
0.0002302282593187999,0.004759206798866856
0.00023067271541787096,0.004759206798866856
0.00023067271541787096,0.004785869021829695
0.00023289499591322616,0.004799200133311115
0.00023333945201229722,0.004799200133311115
0.00023333945201229722,0.004812531244792534
0.00023467282030951035,0.004825862356273954
0.00023511727640858137,0.004825862356273954
0.00023511727640858137,0.004832527912014664
0.00023511727640858137,0.004845859023496084
0.00023511727640858137,0.0048525245792367935
0.00023600618860672348,0.0048525245792367935
0.00023733955690393658,0.004865855690718214
0.00023778401300300763,0.004879186802199634
0.0002386729252011497,0.004879186802199634
0.0002386729252011497,0.004885852357940344
0.00023911738130022076,0.004892517913681053
0.00023911738130022076,0.004899183469421763
0.00023911738130022076,0.004912514580903183
0.00024000629349836284,0.0049325112481253125
0.0002404507495974339,0.0049325112481253125
0.0002404507495974339,0.004939176803866022
0.00024089520569650492,0.004945842359606732
0.00024133966179557597,0.004945842359606732
0.00024178411789464702,0.0049725045825695716
0.00024178411789464702,0.004992501249791701
0.00024222857399371805,0.005045825695717381
0.0002426730300927891,0.005045825695717381
0.00024356194229093118,0.005045825695717381
0.00024356194229093118,0.0050524912514580906
0.0002457842227862864,0.00506582236293951
0.0002471175910834995,0.00507248791868022
0.0002471175910834995,0.00507915347442093
0.00024756204718257057,0.00507915347442093
0.00024845095938071267,0.00508581903016164
0.00024889541547978367,0.00508581903016164
0.0002493398715788547,0.005119146808865189
0.00025156215207420993,0.005159140143309448
0.00025156215207420993,0.005165805699050158
0.000252006608173281,0.005172471254790868
0.0002528955203714231,0.005172471254790868
0.00025333997647049414,0.005192467922012998
0.00025378443256956514,0.005192467922012998
0.00025378443256956514,0.005199133477753708
0.00025378443256956514,0.005212464589235128
0.0002542288886686362,0.005212464589235128
0.0002542288886686362,0.0052191301449758375
0.0002551178008667783,0.005239126812197967
0.00025556225696584935,0.005252457923679387
0.00025600671306492034,0.005252457923679387
0.00025600671306492034,0.005259123479420097
0.0002564511691639914,0.005259123479420097
0.0002564511691639914,0.005272454590901516
0.00025689562526306245,0.005299116813864356
0.00025778453746120455,0.005299116813864356
0.0002582289935602756,0.005312447925345775
0.0002586734496593466,0.005319113481086485
0.0002586734496593466,0.005325779036827195
0.0002586734496593466,0.005339110148308616
0.0002586734496593466,0.005352441259790035
0.00025911790575841766,0.005365772371271455
0.0002595623618574887,0.005399100149975004
0.0002595623618574887,0.005405765705715714
0.00026000681795655976,0.005459090151641393
0.0002608957301547018,0.005465755707382103
0.00026134018625377286,0.005485752374604233
0.000262673554550986,0.005525745709048492
0.000263118010650057,0.005532411264789202
0.0002640069228481991,0.0055524079320113315
0.0002644513789472702,0.005559073487752041
0.00026489583504634123,0.005572404599233461
0.00026489583504634123,0.0055924012664555905
0.00026489583504634123,0.0055990668221963
0.00026622920334355433,0.00564572571238127
0.0002666736594426254,0.00564572571238127
0.0002666736594426254,0.005685719046825529
0.00026711811554169644,0.005692384602566239
0.00026711811554169644,0.005705715714047659
0.00026711811554169644,0.005712381269788369
0.0002675625716407675,0.005712381269788369
0.0002675625716407675,0.005725712381269788
0.0002675625716407675,0.005745709048491918
0.0002680070277398385,0.005745709048491918
0.0002680070277398385,0.005752374604232628
0.0002697848521361227,0.0057590401599733375
0.00027022930823519375,0.005779036827195467
0.0002711182204333358,0.005779036827195467
0.0002720071326314779,0.005785702382936177
0.0002720071326314779,0.005805699050158307
0.0002720071326314779,0.005819030161639727
0.0002720071326314779,0.005825695717380437
0.00027245158873054896,0.005825695717380437
0.00027245158873054896,0.005852357940343276
0.00027245158873054896,0.005872354607565406
0.00027289604482961995,0.005879020163306116
0.00027289604482961995,0.005892351274787535
0.00027289604482961995,0.005932344609231794
0.00027289604482961995,0.005939010164972504
0.00027289604482961995,0.005972337943676054
0.0002751183253249752,0.005992334610898184
0.0002764516936221883,0.0060456590568238626
0.0002764516936221883,0.006058990168305282
0.00027689614972125937,0.006058990168305282
0.0002782295180184725,0.0060923179470088315
0.0002782295180184725,0.006098983502749541
0.0002786739741175435,0.006105649058490252
0.00027956288631568563,0.006105649058490252
0.0002804517985138277,0.006105649058490252
0.0002804517985138277,0.006132311281453091
0.0002813407107119698,0.006138976837193801
0.0002813407107119698,0.006152307948675221
0.0002822296229101119,0.006152307948675221
0.0002822296229101119,0.006165639060156641
0.000283562991207325,0.0061723046158973505
0.000283562991207325,0.00619896683886019
0.00028400744730639604,0.00619896683886019
0.0002844519034054671,0.006218963506082319
0.0002848963595045381,0.006232294617563739
0.0002848963595045381,0.006278953507748709
0.00028622972780175125,0.006298950174970838
0.00028622972780175125,0.006305615730711548
0.0002866741839008223,0.006305615730711548
0.00028756309609896436,0.006312281286452258
0.00028934092049524856,0.006345609065155807
0.00028934092049524856,0.006352274620896517
0.00028934092049524856,0.006392267955340776
0.00029067428879246167,0.0064189301783036164
0.00029156320099060377,0.0064189301783036164
0.00029156320099060377,0.006425595734044326
0.00029200765708967477,0.006425595734044326
0.0002924521131887458,0.006432261289785036
0.0002928965692878169,0.0064589235127478755
0.00029334102538688793,0.0064589235127478755
0.00029334102538688793,0.006472254624229295
0.00029334102538688793,0.006478920179970005
0.000293785481485959,0.006478920179970005
0.0002951188497831721,0.006505582402932844
0.0002960077619813142,0.006505582402932844
0.00029645221808038524,0.006505582402932844
0.0002973411302785273,0.006505582402932844
0.0002973411302785273,0.006512247958673554
0.00029778558637759834,0.006512247958673554
0.00029778558637759834,0.006518913514414264
0.00029778558637759834,0.0065455757373771035
0.00029867449857574045,0.006572237960339944
0.00030000786687295355,0.006572237960339944
0.00030089677907109565,0.006572237960339944
0.0003017856912692377,0.006585569071821363
0.00030311905956645086,0.006612231294784203
0.00030445242786366396,0.006612231294784203
0.000304896883962735,0.006612231294784203
0.00030667470835901917,0.006618896850524913
0.0003075636205571613,0.006632227962006332
0.00030934144495344543,0.006672221296450591
0.00030934144495344543,0.006678886852191301
0.0003097859010525165,0.006678886852191301
0.0003097859010525165,0.006692217963672721
0.0003106748132506586,0.006705549075154141
0.00031156372544880064,0.006705549075154141
0.00031334154984508485,0.006738876853857691
0.0003142304620432269,0.0067455424095984005
0.0003142304620432269,0.00675887352107982
0.00031467491814229795,0.00675887352107982
